step,loss,relative_cd,relative_rcs,cd,rcs,area,chord,grad_norm,settle_steps,settled,settle_drag_change,settle_velocity_change,max_mach,mass_error,wall_seconds
67,1.2892296314239502,1.2849425077438354,1.3201032876968384,19.97836685180664,0.00044600359979085624,0.20500001311302185,0.7000146508216858,0.9414097666740417,800,True,3.274652408435941e-05,2.826322815963067e-05,0.46719855070114136,0.04134476184844971,3.8365501200000836
68,1.2839598655700684,1.2794642448425293,1.322982668876648,19.893190383911133,0.00044697639532387257,0.20500001311302185,0.6999762058258057,0.9458520412445068,700,True,6.231942279555369e-06,0.0001014549343381077,0.4677661657333374,0.04135626554489136,3.421282006000183
69,1.2784366607666016,1.273728609085083,1.3255910873413086,19.804012298583984,0.0004478576884139329,0.20500001311302185,0.6999559998512268,0.9556750059127808,700,True,1.02085550679476e-05,0.00010090647992910817,0.4682410955429077,0.04136645793914795,3.4246928879999814
70,1.2724826335906982,1.2675561904907227,1.3283511400222778,19.708044052124023,0.00044879017514176667,0.20500002801418304,0.6999614238739014,0.9653187394142151,700,True,8.516301932104398e-06,0.00010363041656091809,0.46865203976631165,0.04137700796127319,3.637254455999937
71,1.2661164999008179,1.2609634399414062,1.331257939338684,19.605539321899414,0.0004497722547966987,0.20500001311302185,0.6999909281730652,0.9675333499908447,800,True,4.2222014599246904e-05,2.7739148208638653e-05,0.46902018785476685,0.04138857126235962,3.781861254000205
72,1.2595195770263672,1.2541308403015137,1.33412766456604,19.499305725097656,0.00045074179070070386,0.20499999821186066,0.7000340223312378,0.9615328311920166,800,True,3.462694076006301e-05,2.877775659726467e-05,0.4693583548069,0.04140329360961914,3.7245825850000074
73,1.2528793811798096,1.2472455501556396,1.337020754814148,19.39225196838379,0.00045171924284659326,0.20500002801418304,0.7000734806060791,0.9516189098358154,800,True,3.8260597648331895e-05,3.0316898119053803e-05,0.46966078877449036,0.041419923305511475,3.7273290460000226
74,1.2463512420654297,1.2404638528823853,1.3399714231491089,19.28680992126465,0.00045271613635122776,0.20500001311302185,0.7000902891159058,0.9397892951965332,800,True,3.8865258829900995e-05,3.1714782380731776e-05,0.4699142277240753,0.041437506675720215,3.8352211740000257
75,1.2400645017623901,1.2339162826538086,1.3430137634277344,19.185009002685547,0.0004537439963314682,0.20500001311302185,0.7000710964202881,0.9275557398796082,800,True,4.016509046778083e-05,3.214122261852026e-05,0.4701023995876312,0.041454434394836426,3.7796743360001983
76,1.234053373336792,1.227638602256775,1.3463764190673828,19.08740234375,0.00045488012256100774,0.20500001311302185,0.7000153660774231,0.9193738698959351,800,True,4.087015986442566e-05,3.130428012809716e-05,0.47021275758743286,0.0414695143699646,3.776783524999928
77,1.228175401687622,1.2214891910552979,1.3491170406341553,18.991790771484375,0.00045580603182315826,0.20499996840953827,0.6999368667602539,0.9204102158546448,800,True,4.087515117134899e-05,3.0548821086995304e-05,0.4716052711009979,0.04148244857788086,3.7788435389998085
78,1.2221523523330688,1.2151890993118286,1.3523505926132202,18.893836975097656,0.0004568985023070127,0.20499999821186066,0.6998604536056519,0.9295995831489563,800,True,3.9774713513907045e-05,2.9799108233419247e-05,0.4738720655441284,0.041494131088256836,3.9443748800001686
79,1.2157659530639648,1.2085180282592773,1.3553285598754883,18.790115356445312,0.00045790462172590196,0.20499998331069946,0.6998133659362793,0.9396774768829346,800,True,3.8573100027861074e-05,2.9755814466625452e-05,0.47606775164604187,0.04150646924972534,3.7700115089999144
80,1.2089661359786987,1.2014237642288208,1.3585511445999146,18.679813385009766,0.00045899339602328837,0.20499999821186066,0.6998122930526733,0.9454699754714966,800,True,3.7881862226640806e-05,3.0213494028430432e-05,0.47819647192955017,0.04152113199234009,3.797882789000141
81,1.2018464803695679,1.1939983367919922,1.3622958660125732,18.564361572265625,0.00046025856863707304,0.20499999821186066,0.699851393699646,0.944892168045044,800,True,3.924756310880184e-05,3.2023457606555894e-05,0.4802405834197998,0.04153871536254883,3.7919557150000855
82,1.1946319341659546,1.1864665746688843,1.3652033805847168,18.44725799560547,0.00046124091022647917,0.20500001311302185,0.6999032497406006,0.9376653432846069,800,True,4.0944181819213554e-05,3.344080687384121e-05,0.48216888308525085,0.04155784845352173,3.959719393999876
83,1.1875839233398438,1.1790906190872192,1.36872398853302,18.33257484436035,0.0004624303546734154,0.20499998331069946,0.699931800365448,0.9269531965255737,800,True,4.317704224376939e-05,3.3980217267526314e-05,0.48395299911499023,0.041576921939849854,3.8230623640001795
84,1.1808526515960693,1.1720223426818848,1.3720552921295166,18.22267723083496,0.00046355582890100777,0.20500001311302185,0.699908971786499,0.9167356491088867,800,True,4.490292485570535e-05,3.3517957490403205e-05,0.48558565974235535,0.04159390926361084,3.7838352419998955
85,1.1744134426116943,1.1652384996414185,1.3758742809295654,18.117202758789062,0.0004648461181204766,0.20500001311302185,0.6998299360275269,0.9101494550704956,800,True,4.653299038182013e-05,3.31470619130414e-05,0.4870802164077759,0.04160851240158081,3.7879340639999555
86,1.1681015491485596,1.1585749387741089,1.3793801069259644,18.013595581054688,0.00046603058581240475,0.20499999821186066,0.6997168064117432,0.9109614491462708,800,True,4.8918347602011636e-05,3.339915201650001e-05,0.48845985531806946,0.04162180423736572,3.9063326560001315
87,1.1616499423980713,1.151764154434204,1.3833532333374023,17.90770149230957,0.0004673729126807302,0.20499998331069946,0.6996116638183594,0.9207074642181396,800,True,4.910112329525873e-05,3.385668605915271e-05,0.49038973450660706,0.04163593053817749,3.699360985999874
88,1.1548380851745605,1.144583821296692,1.3871663808822632,17.796062469482422,0.00046866119373589754,0.20500001311302185,0.6995534896850586,0.9322866201400757,800,True,4.801571776624769e-05,3.495706550893374e-05,0.4922252595424652,0.0416523814201355,3.703855631999886
89,1.1476744413375854,1.1370412111282349,1.3910484313964844,17.678789138793945,0.0004699727869592607,0.20500002801418304,0.6995543241500854,0.936927080154419,900,True,5.71806504012784e-06,2.2812340830569156e-05,0.4938826560974121,0.0416719913482666,4.047635317000186
90,1.1404175758361816,1.1293948888778687,1.3948858976364136,17.559904098510742,0.0004712692752946168,0.20499999821186066,0.6995940208435059,0.9342421889305115,900,True,7.060223197186133e-06,2.3390803107758984e-05,0.4953204095363617,0.04169297218322754,4.188267557000017
91,1.133278250694275,1.121856689453125,1.3984973430633545,17.442699432373047,0.0004724894242826849,0.20500001311302185,0.6996349096298218,0.9263496994972229,900,True,6.88897034706315e-06,2.3069425878929906e-05,0.49651196599006653,0.041713178157806396,4.034003245999884
92,1.1264573335647583,1.1146295070648193,1.4027626514434814,17.33032989501953,0.00047393047134391963,0.20500001311302185,0.699642539024353,0.9138885140419006,800,True,4.3142714275745675e-05,3.5370103432796896e-05,0.49746882915496826,0.041731953620910645,3.7174958220000462
93,1.11996591091156,1.107726812362671,1.4067915678024292,17.223007202148438,0.00047529165749438107,0.20499999821186066,0.699605405330658,0.9038491249084473,800,True,5.592548041022383e-05,3.555773582775146e-05,0.4982197880744934,0.041749536991119385,3.714522386999988
94,1.1136231422424316,1.100969672203064,1.4109832048416138,17.11794662475586,0.0004767078207805753,0.20499998331069946,0.699539303779602,0.9060543775558472,800,True,5.816301199956797e-05,3.6617726436816156e-05,0.4987785816192627,0.04176706075668335,3.966413009000007
95,1.107069969177246,1.093998908996582,1.4150632619857788,17.009563446044922,0.000478086294606328,0.20499999821186066,0.6994773149490356,0.9190663695335388,900,True,7.400752565445146e-06,2.3585340386489406e-05,0.49912652373313904,0.041785359382629395,4.05256341900008
96,1.1001808643341064,1.0866873264312744,1.41899836063385,16.895883560180664,0.0004794158157892525,0.20499996840953827,0.6994513273239136,0.9324724078178406,900,True,6.0959200709476136e-06,2.4082248273771256e-05,0.49923038482666016,0.041805386543273926,4.0705636550001145
97,1.0929895639419556,1.079067349433899,1.4234775304794312,16.777406692504883,0.00048092909855768085,0.20499998331069946,0.6994701623916626,0.9399277567863464,900,True,6.138979188108351e-06,2.4059341740212403e-05,0.49905678629875183,0.04182654619216919,4.000998078000066
98,1.0857195854187012,1.0713623762130737,1.4278141260147095,16.657609939575195,0.00048239424359053373,0.20499998331069946,0.6995128989219666,0.938560426235199,900,True,6.641141226282343e-06,2.4108789148158394e-05,0.5016819834709167,0.04184746742248535,4.128316711000025
99,1.07865571975708,1.063857913017273,1.432130217552185,16.540929794311523,0.0004838524619117379,0.20500001311302185,0.6995448470115662,0.9257886409759521,800,True,5.3042655054014176e-05,3.692842074087821e-05,0.5046378374099731,0.04186755418777466,3.762737351000169
100,1.0720125436782837,1.0567706823349,1.4364333152770996,16.430736541748047,0.00048530628555454314,0.20500001311302185,0.6995457410812378,0.9102030396461487,800,True,6.558684981428087e-05,3.7102450733073056e-05,0.5074177980422974,0.04188680648803711,3.7617223480001485
101,1.0657215118408203,1.0500341653823853,1.440802812576294,16.325998306274414,0.0004867825482506305,0.20500002801418304,0.6995216608047485,0.9080615639686584,900,True,1.0981771993101574e-05,2.4198276150855236e-05,0.5100314021110535,0.04190641641616821,4.034069835999844
102,1.0594642162322998,1.0433292388916016,1.4452719688415527,16.22174835205078,0.0004882924840785563,0.20499999821186066,0.6994955539703369,0.9215900897979736,900,True,9.053557732841e-06,2.4723449314478785e-05,0.5124914646148682,0.041926681995391846,4.179613063000033
103,1.0530078411102295,1.0364203453063965,1.4496495723724365,16.114328384399414,0.0004897714825347066,0.20499999821186066,0.6994897127151489,0.9377314448356628,900,True,7.693572115385905e-06,2.498388130334206e-05,0.5148029327392578,0.04194784164428711,4.045581129999846
104,1.0463958978652954,1.0293484926223755,1.4537837505340576,16.004375457763672,0.0004911682335659862,0.20499999821186066,0.6995096802711487,0.949211061000824,900,True,5.958779638604028e-06,2.509330261091236e-05,0.5169627666473389,0.0419691801071167,4.0964783520000765
105,1.0397300720214844,1.0222142934799194,1.4576356410980225,15.893451690673828,0.0004924695822410285,0.20499998331069946,0.699537992477417,0.9539876580238342,900,True,6.5403933149355e-06,2.4729291908442974e-05,0.5189719796180725,0.04198998212814331,4.102781789000119
106,1.0331941843032837,1.0152016878128052,1.4619011878967285,15.784420013427734,0.0004939107457175851,0.20500001311302185,0.6995441913604736,0.9457463026046753,900,True,5.6188787311839405e-06,2.4529606889700517e-05,0.520851194858551,0.042009949684143066,4.125956701000177
107,1.027050256729126,1.008575201034546,1.4661551713943481,15.681390762329102,0.0004953479510731995,0.20499998331069946,0.6995061635971069,0.926272988319397,900,True,5.716615305573214e-06,2.4902150471461937e-05,0.5226374268531799,0.04202955961227417,3.9897041450001325
108,1.0213738679885864,1.0024139881134033,1.4699151515960693,15.585597038269043,0.000496618275064975,0.20499999821186066,0.6994230151176453,0.9113051891326904,900,True,3.7325185076042544e-06,2.5574001483619213e-05,0.5243678092956543,0.042049407958984375,3.9850904420000006
109,1.0159188508987427,0.996475100517273,1.4739577770233154,15.493257522583008,0.0004979841178283095,0.20500001311302185,0.6993097066879272,0.9125490188598633,900,True,4.739632913697278e-06,2.635262171679642e-05,0.5261558890342712,0.042069852352142334,4.109361013999887
110,1.010369062423706,0.9904426336288452,1.4777402877807617,15.39946460723877,0.0004992620670236647,0.20500001311302185,0.6991884708404541,0.92402184009552,900,True,6.316720373433782e-06,2.6808918846654706e-05,0.5279549360275269,0.04209059476852417,4.3139994199998455
111,1.0046335458755493,0.9842243790626526,1.4817676544189453,15.302783012390137,0.0005006227293051779,0.20499999821186066,0.6990824937820435,0.9324424266815186,900,True,8.288546268886421e-06,2.6153818907914683e-05,0.529682993888855,0.04211127758026123,4.097517863999883
112,0.9988530874252319,0.9779602885246277,1.485106348991394,15.205388069152832,0.00050175073556602,0.20499999821186066,0.6990100145339966,0.9294277429580688,900,True,1.0975828445225488e-05,2.5540119167999364e-05,0.5313299894332886,0.042131781578063965,3.9921423700000105
113,0.9932613968849182,0.9718843698501587,1.4889113903045654,15.110919952392578,0.0005030362517572939,0.20499995350837708,0.6989835500717163,0.9128096103668213,900,True,1.0160889360122383e-05,2.4810677132336423e-05,0.5328775644302368,0.0421522855758667,3.9800433650000286
114,0.9880670309066772,0.9662067294120789,1.4919947385787964,15.022643089294434,0.0005040779942646623,0.20500001311302185,0.6990115642547607,0.8882264494895935,800,True,6.481471791630611e-05,3.9922280848259106e-05,0.5343075394630432,0.04217404127120972,3.914692817000059
115,0.9833008646965027,0.9609603881835938,1.4948376417160034,14.941072463989258,0.0005050384788773954,0.20499998331069946,0.6990948915481567,0.8673094511032104,800,True,7.627411832800135e-05,3.934704000130296e-05,0.5356066823005676,0.04219740629196167,3.711265537999907
116,0.9788036942481995,0.955987274646759,1.4977692365646362,14.863750457763672,0.000506028940435499,0.20499999821186066,0.699216365814209,0.860856294631958,800,True,7.660644769202918e-05,3.926039789803326e-05,0.5367778539657593,0.04222160577774048,3.795210073000135
117,0.9742633700370789,0.9509742856025696,1.5002549886703491,14.785808563232422,0.0005068687605671585,0.20500001311302185,0.699337363243103,0.8719252347946167,800,True,7.797785656293854e-05,3.900974115822464e-05,0.5378363728523254,0.042245447635650635,3.7553800149999006
118,0.9694511294364929,0.9456894397735596,1.5029178857803345,14.703639030456543,0.000507768418174237,0.20499998331069946,0.6994133591651917,0.8944419026374817,800,True,8.224053453886881e-05,3.8605972804361954e-05,0.5388158559799194,0.04226714372634888,3.8968381329998465
119,0.9642497301101685,0.9400116205215454,1.505509853363037,14.615360260009766,0.0005086441524326801,0.20500001311302185,0.6994173526763916,0.9181270003318787,800,True,8.469510794384405e-05,3.897343049175106e-05,0.539745569229126,0.04228562116622925,3.723595327000112
120,0.9586657881736755,0.9339439272880554,1.5081658363342285,14.521018981933594,0.0005095414817333221,0.20500001311302185,0.6993533372879028,0.9324034452438354,800,True,8.833224273985252e-05,3.947196091758087e-05,0.5406365990638733,0.0423009991645813,3.8851025169999502
121,0.9528645873069763,0.9276503324508667,1.5109325647354126,14.423166275024414,0.0005104762385599315,0.20499999821186066,0.6992530226707458,0.9288817644119263,800,True,8.84028195287101e-05,3.9946360629983246e-05,0.5414714217185974,0.04231464862823486,3.7666392300000098
