time,base_mean_relative_l2,base_q10,base_q90,lora_mean_relative_l2,lora_q10,lora_q90
2.045009784735811920e+01,3.952971497630761166e-01,1.832626251608078516e-01,7.313908415104951599e-01,1.415795688875555736e-01,6.841463718636434099e-02,2.489014489054450496e-01
2.054794520547945069e+01,3.988953273709703873e-01,1.836445860882525705e-01,7.419144941758228917e-01,1.429345164326694118e-01,6.837739583031073043e-02,2.523633778595668620e-01
2.064579256360078219e+01,4.024369248832437296e-01,1.840258669316874318e-01,7.519836970410693766e-01,1.442553431733502867e-01,6.836050263708175201e-02,2.558119972043331747e-01
2.074363992172211368e+01,4.059123980482343685e-01,1.844062984965949836e-01,7.615563284727716598e-01,1.455438552871615998e-01,6.838274037071127853e-02,2.592467515038245351e-01
2.084148727984344163e+01,4.093113454297538922e-01,1.847871031596647062e-01,7.705937158768544348e-01,1.468021383229341503e-01,6.846053410753211166e-02,2.626692340784205215e-01
2.093933463796477312e+01,4.126229006221904250e-01,1.851706241811192089e-01,7.790620621276056479e-01,1.480321502083391527e-01,6.860670343500281654e-02,2.660814822798920898e-01
2.103718199608610462e+01,4.158361450379065571e-01,1.855601489256999415e-01,7.869336582228616539e-01,1.492353722479099198e-01,6.882969064572014295e-02,2.694848270411510649e-01
2.113502935420743611e+01,4.189404877415007777e-01,1.859597748497938130e-01,7.941877682593665444e-01,1.504125512028375855e-01,6.913333246694741696e-02,2.728792156067544328e-01
2.123287671232876761e+01,4.219259796767079740e-01,1.863742829320847727e-01,8.008111211947032126e-01,1.515635731353001947e-01,6.951714018255315819e-02,2.762629207416074095e-01
2.133072407045009555e+01,4.247835494724631067e-01,1.868089970194703187e-01,8.067979951081308831e-01,1.526875012136012510e-01,6.997697015683057575e-02,2.796325543840486039e-01
2.142857142857142705e+01,4.275051659838674523e-01,1.872696189814377632e-01,8.121499251455516211e-01,1.537827861600395418e-01,7.050592250274191619e-02,2.829833104423671308e-01
2.152641878669275854e+01,4.300839472283004561e-01,1.877620392167516084e-01,8.168751003309112635e-01,1.548476250841125945e-01,7.109530391568864849e-02,2.863093667127540876e-01
2.162426614481409004e+01,4.325142442583164160e-01,1.882921300261821418e-01,8.209875345934867230e-01,1.558804102439957651e-01,7.173552211419534363e-02,2.896043794209203215e-01
2.172211350293541798e+01,4.347917301373466215e-01,1.888655350571574187e-01,8.245061041972829852e-01,1.568801826895141749e-01,7.241682758637750517e-02,2.928620071422714521e-01
2.181996086105674948e+01,4.369135183049268067e-01,1.894874706642376005e-01,8.274535396042581592e-01,1.578469945181440459e-01,7.312986753047395760e-02,2.960764058756306660e-01
2.191780821917808098e+01,4.388783225210241001e-01,1.901625542418397263e-01,8.298554477419652908e-01,1.587820926363496254e-01,7.386605622565686757e-02,2.992426454700106708e-01
2.201565557729941247e+01,4.406866546813924534e-01,1.906504015533992125e-01,8.317394236828745679e-01,1.596878674916975549e-01,7.444350623203151163e-02,3.023570100347873213e-01
2.211350293542074397e+01,4.423410401053614049e-01,1.891272569961008343e-01,8.331342914052846105e-01,1.605675583759587632e-01,7.476834444318457285e-02,3.054171607180173886e-01
2.221135029354207191e+01,4.438462155726311531e-01,1.876368770132189057e-01,8.340694936375981916e-01,1.614247633340530619e-01,7.512995346571181565e-02,3.084221565091574968e-01
2.230919765166340341e+01,4.452092663682375440e-01,1.862069664164129335e-01,8.345746325342592309e-01,1.622628523684736535e-01,7.551398650403048918e-02,3.113723450939986370e-01
2.240704500978473490e+01,4.464396571612693210e-01,1.848642440698936851e-01,8.346791476890016437e-01,1.630844117069249477e-01,7.590832841654303331e-02,3.142691489294188734e-01
2.250489236790606640e+01,4.475491187341945620e-01,1.836342007015098476e-01,8.344121071549681634e-01,1.638908429181080151e-01,7.630322195228725346e-02,3.171147800054113786e-01
2.260273972602739434e+01,4.485513677005070754e-01,1.825409465934405562e-01,8.338020816490925302e-01,1.646822029468282267e-01,7.669121917257115673e-02,3.199119197008030713e-01
2.270058708414872584e+01,4.494616568754707941e-01,1.816071532076025674e-01,8.328770721286540279e-01,1.654573120205959369e-01,7.706700923671962189e-02,3.226633982733237982e-01
2.279843444227005733e+01,4.502961761111176631e-01,1.808540547337541826e-01,8.316644656478288100e-01,1.662140960142329538e-01,7.742716078105779665e-02,3.253719031608392487e-01
2.289628180039138883e+01,4.510713432559560476e-01,1.803014361481956596e-01,8.301910022024266977e-01,1.669500863639549193e-01,7.776980745443272391e-02,3.280397379907188937e-01
2.299412915851272032e+01,4.518030396314158814e-01,1.799675062407569137e-01,8.284827440833056889e-01,1.676629822106460721e-01,7.809430122276092567e-02,3.306686464221482158e-01
2.309197651663404827e+01,4.525058529729578671e-01,1.798685488222168394e-01,8.265650470939104322e-01,1.683511833262749946e-01,7.840085974917164469e-02,3.332597076804280078e-01
2.318982387475537976e+01,4.531923935638574319e-01,1.800182705941225370e-01,8.244625383709331956e-01,1.690142194900461914e-01,7.869023921311764369e-02,3.358133043896477932e-01
2.328767123287671126e+01,4.538727470378293161e-01,1.804268205695137295e-01,8.221991077354238175e-01,1.696530233121281428e-01,7.896346842477526551e-02,3.383291581731657782e-01
2.338551859099804275e+01,4.545541199506272778e-01,1.810995347824963519e-01,8.197979184644911266e-01,1.702700142479656731e-01,7.922167945521356447e-02,3.408064243360177659e-01
2.348336594911937425e+01,4.552407204516176198e-01,1.820355431146460090e-01,8.172814396413826676e-01,1.708689819979895552e-01,7.946606051232139867e-02,3.432438335774817828e-01
2.358121330724070219e+01,4.559338947301013745e-01,1.832264381758338945e-01,8.146714967375837668e-01,1.714547809628119701e-01,7.969793722625066745e-02,3.456398660008281887e-01
2.367906066536203369e+01,4.566325104917517419e-01,1.846552267446198714e-01,8.119893310101753414e-01,1.720328762476311113e-01,7.991896137226614516e-02,3.479929407637081251e-01
2.377690802348336518e+01,4.573335448983460449e-01,1.862957513149282596e-01,8.092556530739350995e-01,1.726088130253636277e-01,8.013135763088044539e-02,3.503016038185157721e-01
2.387475538160469668e+01,4.580328029891947983e-01,1.881126909993679486e-01,8.064906731213973279e-01,1.731877051957692315e-01,8.033815778998892876e-02,3.525646967401842025e-01
2.397260273972602462e+01,4.587256721637856249e-01,1.900621549312542513e-01,8.037140910043425457e-01,1.737738431235575365e-01,8.054334582076180804e-02,3.547814920429303576e-01
2.407045009784735612e+01,4.594078161134124150e-01,1.920928048379662856e-01,8.009450344047971404e-01,1.743704953738617336e-01,8.075185088857664284e-02,3.569517848589343623e-01
2.416829745596868761e+01,4.600757305101829675e-01,1.941474180775748792e-01,7.982019421568710138e-01,1.749799297976893375e-01,8.096935720911004053e-02,3.590759371884086892e-01
2.426614481409001911e+01,4.607271194799745229e-01,1.961648382302725035e-01,7.955024006516949742e-01,1.756036221468162128e-01,8.120194229144547804e-02,3.611548783815028418e-01
2.436399217221135061e+01,4.613610972515960751e-01,1.980823383490382672e-01,7.928629513350757829e-01,1.762425771445508826e-01,8.145559694622975244e-02,3.631900728125865285e-01
2.446183953033267855e+01,4.619782607668670993e-01,1.998384975980499745e-01,7.902988935417983862e-01,1.768976715032760660e-01,8.173570942758419389e-02,3.651834713208081395e-01
2.455968688845401005e+01,4.625807039551187438e-01,2.013767086918370197e-01,7.878241071640462723e-01,1.775699406256658619e-01,8.204660391064211300e-02,3.671374655237184537e-01
2.465753424657534154e+01,4.631720442088550493e-01,2.026493432439512299e-01,7.854509136240744871e-01,1.782607595381482390e-01,8.239120866845421609e-02,3.690548627576359375e-01
2.475538160469667304e+01,4.637575046244754029e-01,2.036223878511353724e-01,7.831899830919435423e-01,1.789719003190497482e-01,8.277089756487644723e-02,3.709388942458812233e-01
2.485322896281800098e+01,4.643440484694634773e-01,2.042800581196738408e-01,7.810502841139891350e-01,1.797054736710838041e-01,8.318551042357803793e-02,3.727932611522284945e-01
2.495107632093933248e+01,4.649405095885891792e-01,2.046285894557039187e-01,7.790390623543778092e-01,1.804637785149798834e-01,8.363352466157214504e-02,3.746222141069906475e-01
2.504892367906066397e+01,4.655576232204883813e-01,2.046982218899551786e-01,7.771618306456116176e-01,1.812490920114440685e-01,8.411233004742638131e-02,3.764306534634068169e-01
2.514677103718199191e+01,4.662078541265463616e-01,2.045424716762777873e-01,7.754223539648813501e-01,1.820634358121690499e-01,8.461855283484630286e-02,3.782242315450765058e-01
2.524461839530332696e+01,4.669049530577750740e-01,2.042341865820168356e-01,7.738226194960391435e-01,1.829083542160732656e-01,8.514838212131450867e-02,3.800094354607821412e-01
2.534246575342465846e+01,4.676632440161466731e-01,2.038585716688953442e-01,7.723627914713835363e-01,1.837847366623035772e-01,8.569786467069484548e-02,3.817936299295824898e-01
2.544031311154598640e+01,4.684967326820273503e-01,2.035041687736827698e-01,7.710411602860868241e-01,1.846927106168892718e-01,8.626314912612671748e-02,3.835850435410576020e-01
2.553816046966731435e+01,4.694181986301924070e-01,2.032534019112176848e-01,7.698541028462512203e-01,1.856316218464665879e-01,8.684067275657778029e-02,3.853926880555633705e-01
2.563600782778864939e+01,4.704384594784406515e-01,2.031745008918726947e-01,7.687960743515507289e-01,1.866001084299276358e-01,8.742729209963102932e-02,3.872262075656595082e-01
2.573385518590998089e+01,4.715659590645312482e-01,2.033162697243218187e-01,7.678596498629948197e-01,1.875962639790554332e-01,8.851690271717381486e-02,3.890956614152734083e-01
2.583170254403130883e+01,4.728067448562506270e-01,2.037063834643124682e-01,7.670356273509770784e-01,1.886178753971358701e-01,8.992925304384309648e-02,3.910112507072512900e-01
2.592954990215263678e+01,4.741647946142973358e-01,2.043529745642108097e-01,7.663131937906850766e-01,1.896627114754432797e-01,9.145982464092020092e-02,3.929830023429829455e-01
2.602739726027397182e+01,4.756425670921120563e-01,2.052485465864471725e-01,7.656801443557044173e-01,1.907288307907472613e-01,9.310747859500845269e-02,3.950204265555024574e-01
2.612524461839530332e+01,4.772416117166954352e-01,2.063749429211886033e-01,7.651231342451937367e-01,1.918148710913957777e-01,9.487103285342660119e-02,3.971321639650312041e-01
2.622309197651663126e+01,4.789630813458543024e-01,2.077082091896240712e-01,7.646279353377283261e-01,1.929202787256546203e-01,9.674936171136921947e-02,3.993256368051925076e-01
2.632093933463795921e+01,4.808080363681595526e-01,2.092225671341699511e-01,7.641796671755827219e-01,1.940454374014962124e-01,9.874135099742577248e-02,4.016067168671645926e-01
2.641878669275929425e+01,4.827774876507994750e-01,2.108931634230206686e-01,7.637629742273275291e-01,1.951916624670755884e-01,1.008457224958581450e-01,4.039794206705235036e-01
2.651663405088062575e+01,4.848721839727021532e-01,2.126976175162132165e-01,7.633621283844469474e-01,1.963610409821334724e-01,1.030607480844475260e-01,4.064456410561573252e-01
2.661448140900195369e+01,4.870921974122167097e-01,2.146166052261364587e-01,7.629610458140517748e-01,1.975561186027809391e-01,1.053838768478193855e-01,4.090049242109982663e-01
2.671232876712328164e+01,4.894363934715942333e-01,2.166337879970052227e-01,7.625432187808408591e-01,1.987794593318463199e-01,1.078112987535353728e-01,4.116543021397744972e-01
2.681017612524461668e+01,4.919018891239252400e-01,2.187353768983070212e-01,7.620915740720604070e-01,2.000331293510633768e-01,1.089731872986342692e-01,4.143881925102933517e-01
2.690802348336595173e+01,4.944835996578951232e-01,2.209095534556918539e-01,7.615882788417747129e-01,2.013181761346616305e-01,1.097826300160743146e-01,4.171983800367344841e-01
2.700587084148727968e+01,4.971739540955192327e-01,2.231458928036684219e-01,7.610145213069828829e-01,2.026341833191312725e-01,1.105911468795713476e-01,4.200740953587955850e-01
2.710371819960860762e+01,4.999628226893223504e-01,2.254348683708809753e-01,7.603502976928832036e-01,2.039789759809599590e-01,1.113997948699106816e-01,4.230022078899210447e-01
2.720156555772993912e+01,5.028376565876900850e-01,2.277674689389038165e-01,7.595742385275272568e-01,2.053485284615936823e-01,1.122099282630218964e-01,4.259675475880233542e-01
2.729941291585127416e+01,5.057837999111297611e-01,2.301349284538194984e-01,7.586635074282376268e-01,2.067370904085102656e-01,1.130232106537402831e-01,4.289533664946600378e-01
