time,base_mean_relative_l2,base_q10,base_q90,lora_mean_relative_l2,lora_q10,lora_q90
2.005870841487279677e+01,4.670160945707836353e-01,2.060877280910305420e-01,8.982125826405473745e-01,9.027326223900110358e-02,3.198448219541715626e-02,1.504444805682774167e-01
2.015655577299412826e+01,4.710731895738684005e-01,2.059574568097986280e-01,9.059648659421936090e-01,9.175038228382755012e-02,3.216789794438974781e-02,1.536157295610222073e-01
2.025440313111545976e+01,4.750088742684251963e-01,2.055208467715621823e-01,9.134481113842347622e-01,9.327830808523535078e-02,3.234089055430014459e-02,1.568736566664792331e-01
2.035225048923678770e+01,4.788235814054265793e-01,2.048918483651789579e-01,9.206238707142504474e-01,9.485980483601970381e-02,3.250092707455867064e-02,1.602141960873804671e-01
2.045009784735811920e+01,4.825255805310774693e-01,2.042071191522129014e-01,9.274626309527935764e-01,9.649701991639596244e-02,3.264562875107925033e-02,1.636308316607223423e-01
2.054794520547945069e+01,4.861294451007376338e-01,2.036124882684003379e-01,9.339439905210745740e-01,9.819097906457342761e-02,3.277296591810757026e-02,1.671144379869345942e-01
2.064579256360078219e+01,4.896540722104722465e-01,2.032480216002016116e-01,9.400561993924777537e-01,9.994128657555866047e-02,3.282667468984964282e-02,1.706531536310013364e-01
2.074363992172211368e+01,4.931205863670225509e-01,2.032343094153796215e-01,9.457951614831524578e-01,1.017460617124443800e-01,3.297066762457086936e-02,1.742323001871646238e-01
2.084148727984344163e+01,4.965504454729760542e-01,2.036624294096187893e-01,9.511630390015924919e-01,1.036020649597090976e-01,3.304106515837010316e-02,1.778343722228246659e-01
2.093933463796477312e+01,4.999639747888611763e-01,2.045891625688392446e-01,9.561666195372213739e-01,1.055049240001765948e-01,3.309471749339022023e-02,1.814391342041277999e-01
2.103718199608610462e+01,5.033794134323406055e-01,2.060377090476390449e-01,9.608156093891616623e-01,1.074493708570948280e-01,3.313525209507853925e-02,1.850238692815903974e-01
2.113502935420743611e+01,5.068124203947614870e-01,2.080028397461960721e-01,9.651210040140170143e-01,1.094294350875636146e-01,3.316794046212862695e-02,1.885638285322232266e-01
2.123287671232876761e+01,5.102759015440242463e-01,2.104585877949848305e-01,9.690936618974581584e-01,1.114385802760488736e-01,3.319956124447466517e-02,1.920329246565257164e-01
2.133072407045009555e+01,5.137800049989756923e-01,2.133664447162993139e-01,9.727431752533358678e-01,1.134698047007739741e-01,3.323807068152012656e-02,1.954046979000853279e-01
2.142857142857142705e+01,5.173321738965395156e-01,2.166824699297912049e-01,9.760770934742382110e-01,1.155157441797802775e-01,3.329209858702743968e-02,1.986535517073364787e-01
2.152641878669275854e+01,5.209372075787696010e-01,2.203624429497522963e-01,9.791005169050058798e-01,1.175688147529296845e-01,3.337032144868937872e-02,2.017562112553366038e-01
2.162426614481409004e+01,5.245973321519984411e-01,2.243648756993167348e-01,9.818160427430087100e-01,1.196214173517815560e-01,3.348078881137095397e-02,2.046933034079569114e-01
2.172211350293541798e+01,5.283123036591155230e-01,2.286521751343797149e-01,9.842240146914651433e-01,1.216662011875775662e-01,3.363028790071513618e-02,2.074509006351060170e-01
2.181996086105674948e+01,5.320795636875084167e-01,2.331904664161922602e-01,9.863230057718749277e-01,1.236963558665246377e-01,3.382382155744870916e-02,2.100218276927331429e-01
2.191780821917808098e+01,5.358944497912314642e-01,2.379486099250978925e-01,9.881104509864546692e-01,1.257058842867439241e-01,3.406424868784764526e-02,2.124065144336519384e-01
2.201565557729941247e+01,5.397504443938163643e-01,2.428968567069707263e-01,9.895833438694610074e-01,1.276898062242166620e-01,3.435210223709831562e-02,2.146132049153877674e-01
2.211350293542074397e+01,5.436394343620801761e-01,2.480054597100872782e-01,9.907389178302343780e-01,1.296442565465356633e-01,3.468556719185490744e-02,2.166574077294917133e-01
2.221135029354207191e+01,5.475519520746203739e-01,2.532434385096059559e-01,9.915752479280557363e-01,1.315664661529776236e-01,3.506057924541141485e-02,2.185605876190300778e-01
2.230919765166340341e+01,5.514773760118841794e-01,2.585776038654422071e-01,9.920917287819637220e-01,1.334546392509640689e-01,3.547099849900840068e-02,2.224296069528922670e-01
2.240704500978473490e+01,5.554040808871621993e-01,2.639718889190725282e-01,9.922894066265113278e-01,1.353077600581065743e-01,3.590882195080895983e-02,2.279272836617419196e-01
2.250489236790606640e+01,5.593195400841523002e-01,2.693870005704156467e-01,9.921711649443667458e-01,1.371253716391825084e-01,3.636441948665937451e-02,2.335229041881763945e-01
2.260273972602739434e+01,5.632103936576435821e-01,2.747803888849952858e-01,9.917417809353712421e-01,1.389073690970487607e-01,3.682680436845664484e-02,2.392177058203836804e-01
2.270058708414872584e+01,5.670625019051593885e-01,2.801065257896983018e-01,9.910078824159185285e-01,1.406538409874095452e-01,3.728397403226479251e-02,2.450130220488519472e-01
2.279843444227005733e+01,5.708610074440152449e-01,2.851903443303062669e-01,9.899778406759706106e-01,1.423649801124926007e-01,3.772337392246569165e-02,2.509100774911824372e-01
2.289628180039138883e+01,5.745904286386211979e-01,2.859600208149824518e-01,9.886616344575266391e-01,1.440410713467114301e-01,3.813254016113669376e-02,2.569097729929483709e-01
2.299412915851272032e+01,5.782348051854838689e-01,2.868694472853443034e-01,9.870707145326533816e-01,1.456825525286923051e-01,3.849996072192535257e-02,2.630124733231282153e-01
2.309197651663404827e+01,5.817779134637623972e-01,2.879393976567614644e-01,9.852178889529210615e-01,1.472901358263032923e-01,3.881615542231355714e-02,2.692178092129604017e-01
2.318982387475537976e+01,5.852035651060382149e-01,2.891893304045549118e-01,9.831172378435103498e-01,1.488649708461653176e-01,3.907491169619881077e-02,2.755245036282655824e-01
2.328767123287671126e+01,5.884959968001963748e-01,2.906365825132727898e-01,9.807840555717448616e-01,1.504088256910037225e-01,3.927453121113402834e-02,2.819302294347763027e-01
2.338551859099804275e+01,5.916403520494981638e-01,2.922957713186112305e-01,9.782348089300255678e-01,1.519242570095916123e-01,3.941885680944032938e-02,2.884315023252692622e-01
2.348336594911937425e+01,5.946232462352469827e-01,2.941784368883889611e-01,9.754870938982275197e-01,1.534147351839905971e-01,3.951778594432038549e-02,2.950236093083024591e-01
2.358121330724070219e+01,5.974333953294389543e-01,2.962929397927837605e-01,9.725595713193707637e-01,1.548846886887479679e-01,3.958697054699024387e-02,3.017005694912667790e-01
2.367906066536203369e+01,6.000622773750861061e-01,2.986446097028943591e-01,9.694718636124575184e-01,1.563394365557546073e-01,3.964648872054293838e-02,3.084551206569588477e-01
2.377690802348336518e+01,6.025047863562876804e-01,3.012361202171343066e-01,9.662444000991906590e-01,1.577849936536346864e-01,3.971846811622709028e-02,3.152787226579150670e-01
2.387475538160469668e+01,6.047598321279052946e-01,3.040680461204208762e-01,9.628982067555457158e-01,1.592277604254799805e-01,3.982392235648742063e-02,3.221615674434618048e-01
2.397260273972602462e+01,6.068308384452825166e-01,3.071395426601468137e-01,9.594546458326639327e-01,1.606741407374626396e-01,3.997935460066543573e-02,3.290925860865457908e-01
2.407045009784735612e+01,6.087260930706700490e-01,3.104490740542392713e-01,9.559351200382419922e-01,1.621301564756749969e-01,4.019386891796301875e-02,3.360594457995378925e-01
2.416829745596868761e+01,6.104589074690399686e-01,3.139951116550384613e-01,9.523607628986945350e-01,1.636011326918557496e-01,4.046750287567200260e-02,3.430485345316526269e-01
2.426614481409001911e+01,6.120475468708796996e-01,3.177767217174658487e-01,9.487521399072378347e-01,1.650915071733849160e-01,4.079122626635592330e-02,3.500449366874108237e-01
2.436399217221135061e+01,6.135148945555988220e-01,3.217939686109773656e-01,9.451289833171068189e-01,1.666047804902451301e-01,4.114862977637503971e-02,3.570324096201107911e-01
2.446183953033267855e+01,6.148878205406642650e-01,3.219697616977130750e-01,9.449186013346116964e-01,1.681435828869134175e-01,4.151891603656646113e-02,3.639933753593767585e-01
2.455968688845401005e+01,6.161962409245814731e-01,3.209854542750179562e-01,9.467290425649124153e-01,1.697098077208288314e-01,4.188054377838517500e-02,3.709089441700200718e-01
2.465753424657534154e+01,6.174718864424426634e-01,3.198912579651103649e-01,9.485460459812607992e-01,1.713047532927293171e-01,4.198575083350323395e-02,3.777589852319126473e-01
2.475538160469667304e+01,6.187468486282174940e-01,3.192651415829433348e-01,9.503855770946494363e-01,1.729292226424173073e-01,4.142262347616421092e-02,3.845222550774807235e-01
2.485322896281800098e+01,6.200520302669969563e-01,3.189415518192549870e-01,9.522638942710009990e-01,1.745835477973368965e-01,4.090102782585680607e-02,3.911765874009641708e-01
2.495107632093933248e+01,6.214156734129154813e-01,3.184367570620646459e-01,9.541971732830948350e-01,1.762675265501942035e-01,4.044186681617541884e-02,3.976991400010411737e-01
2.504892367906066397e+01,6.228621490293690943e-01,3.178456460043703191e-01,9.562010918858100395e-01,1.779802839905061385e-01,4.006113816129087263e-02,4.040666875506426781e-01
2.514677103718199191e+01,6.244111527988800425e-01,3.172659164373182739e-01,9.582904099537126186e-01,1.797200952476711577e-01,3.976934732061994382e-02,4.102559438373062917e-01
2.524461839530332696e+01,6.260773690051493201e-01,3.167937728084400106e-01,9.604785819861666463e-01,1.814842250655143707e-01,3.957152425387624323e-02,4.162438946711735643e-01
2.534246575342465846e+01,6.278705675834719280e-01,3.165196372835808458e-01,9.627774340825531185e-01,1.832688468729859466e-01,3.946776528805980705e-02,4.220081227449136718e-01
2.544031311154598640e+01,6.297960247896321473e-01,3.165241675236707408e-01,9.651969280339812718e-01,1.850690937494278154e-01,3.945414641478384166e-02,4.275271078061291252e-01
2.553816046966731435e+01,6.318551292227707616e-01,3.168748787196416505e-01,9.677450231418822657e-01,1.868792667365558047e-01,3.952382097554957979e-02,4.327804888178306553e-01
2.563600782778864939e+01,6.340460522199251603e-01,3.176236375736690709e-01,9.704276341703359510e-01,1.886931896398763020e-01,3.966812520765915229e-02,4.377492786214929876e-01
2.573385518590998089e+01,6.363644054428162500e-01,3.188052266286988123e-01,9.732486734828869057e-01,1.905046644211905171e-01,3.987755787241166472e-02,4.424160254527081948e-01
2.583170254403130883e+01,6.388038537139230089e-01,3.204370728865442164e-01,9.762101581472519829e-01,1.923079562357965233e-01,4.014255666582803445e-02,4.467649192012633774e-01
2.592954990215263678e+01,6.413566801018570906e-01,3.225201099809114624e-01,9.793123590017823732e-01,1.940982258070436950e-01,4.045404725678943686e-02,4.507818434733578128e-01
2.602739726027397182e+01,6.440143078764398732e-01,3.250406208233330152e-01,9.825539680558751376e-01,1.958718287005489223e-01,4.080378017494058068e-02,4.544543773586553481e-01
2.612524461839530332e+01,6.467677758280507838e-01,3.279728110958743947e-01,9.859322624051719552e-01,1.976264147501795576e-01,4.118449337026389157e-02,4.577717534426988255e-01
2.622309197651663126e+01,6.496081501374925127e-01,3.312818103003161707e-01,9.894432461988036387e-01,1.993607861790505920e-01,4.158994632840221084e-02,4.607247811438930363e-01
